Time,Voltage,Sensor,Temperature,RH,K,Na,Cs,Li,Time,Sensor,Voltage,,,Fitted line,,,,,,
691.5227675,3.076108456,2351,25.72,9.65,,,,,,,,,,,,,,,,
692.8423074,3.073478527,2367,25.71,9.65,,,,,,,,,,,,,,,,
694.1559546,3.07430038,2378,25.71,9.65,,,,,,,,,,,,,,,,
695.4788097,3.073642898,2404,25.71,9.65,,,,,,,,,,,,,,,,
696.7113127,3.076108456,2411,25.71,9.65,,,,,,,,,,,,,,,,
698.0121082,3.07413601,2422,25.71,9.65,,,,,,,,,,,,,,,,
699.2663446,3.072327934,2440,25.71,9.65,,,,,,,,,,,,,,,,
700.5808736,3.072821045,2451,25.71,9.65,,,,,,,,,,,,,,,,
701.8854386,3.075615345,2458,25.71,9.65,,,,,,,,,,,,,,,,
703.1153562,3.077423421,2469,25.71,9.65,,,,,,,,,,,,,,,,
704.3551179,3.074793492,2479,25.71,9.65,,,,,,,,,,,,,,,,
705.6890098,3.07413601,2483,25.71,9.65,,,,,,,,,,,,,,,,
706.9683486,3.071670452,2494,25.71,9.65,,,,,,,,,,,,,,,,
708.186575,3.072492304,2498,25.71,9.65,,,,,,,,,,,,,,,,
709.4843841,3.071999193,2505,25.71,9.65,,,,,,,,,,,,,,,,
710.7386556,3.073642898,2512,25.71,9.65,,,,,,,,,,,,,,,,
712.0271323,3.071999193,2519,25.71,9.65,,,,,,,,,,,,,,,,
713.308398,3.069040523,2526,25.71,9.65,,,,,,,,,,,,,,,,
714.5346522,3.073314157,2530,25.71,9.65,,,,,,,,,,,,,,,,
715.8540717,3.075450974,2541,25.71,9.65,,,,,,,,,,,,,,,,
717.1550777,3.074957862,2545,25.71,9.65,,,,,,,,,,,,,,,,
718.3849098,3.073971639,2548,25.71,9.65,,,,,,,,,,,,,,,,
719.6338626,3.070684228,2559,25.71,9.65,,,,,,,,,,,,,,,,
720.8699681,3.072656675,2563,25.71,9.65,,,,,,,,,,,,,,,,
722.1604006,3.073807269,2570,25.71,9.65,,,,,,,,,,,,,,,,
723.4008607,3.071834822,2573,25.71,9.65,,,,,,,,,,,,,,,,
724.6839796,3.07117734,2577,25.71,9.65,,,,,,,,,,,,,,,,
725.9625644,3.070026746,2584,25.71,9.65,,,,,,,,,,,,,,,,
727.2045238,3.07430038,2592,25.71,9.65,,,,,,,,,,,,,,,,
728.5000359,3.073807269,2599,25.71,9.65,,,,,,,,,,,,,,,,
729.8350144,3.072985416,2602,25.71,9.65,,,,,,,,,,,,,,,,
731.0608869,3.07134171,2602,25.71,9.65,,,,,,,,,,,,,,,,
732.3493716,3.070684228,2606,25.71,9.65,,,,,,,,,,,,,,,,
733.6391053,3.07413601,2602,25.71,9.65,,,,,,,,,,,,,,,,
734.8663808,3.071670452,2610,25.71,9.65,,,,,,,,,,,,,,,,
736.1899699,3.073149786,2610,25.71,9.65,,,,,,,,,,,,,,,,
737.4211942,3.072327934,2610,25.71,9.65,,,,,,,,,,,,,,,,
738.6530403,3.069204893,2617,25.71,9.65,,,,,,,,,,,,,,,,
739.9689499,3.07134171,2613,25.71,9.65,,,,,,,,,,,,,,,,
741.2534304,3.07134171,2620,25.71,9.65,,,,,,,,,,,,,,,,
742.4872055,3.072163563,2624,25.71,9.65,,,,,,,,,,,,,,,,
743.7125942,3.072821045,2631,25.71,9.65,,,,,,,,,,,,,,,,
744.9766875,3.068383041,2639,25.71,9.65,,,,,,,,,,,,,,,,
746.2813777,3.073478527,2642,25.71,9.65,,,,,,,,,,,,,,,,
747.5060725,3.072163563,2639,25.71,9.65,,,,,,,,,,,,,,,,
748.8528396,3.070684228,2642,25.71,9.65,,,,,,,,,,,,,,,,
750.1018107,3.071012969,2646,25.71,9.65,,,,,,,,,,,,,,,,
751.3232892,3.069862376,2649,25.71,9.65,,,,,,,,,,,,,,,,
752.6285279,3.071012969,2653,25.71,9.65,,,,,,,,,,,,,,,,
753.8768399,3.072492304,2657,25.71,9.65,,,,,,,,,,,,,,,,
755.1696357,3.07134171,2657,25.71,9.65,,,,,,,,,,,,,,,,
756.471549,3.071670452,2653,25.71,9.65,,,,,,,,,,,,,,,,
757.7684289,3.071506081,2660,25.71,9.65,,,,,,,,,,,,,,,,
758.9978305,3.07430038,2664,25.71,9.65,,,,,,,,,,,,,,,,
760.2387703,3.073478527,2666,25.7,9.65,,,,,,,,,,,,,,,,
761.5191961,3.072492304,2667,25.71,9.65,,,,,,,,,,,,,,,,
762.8306552,3.070519858,2671,25.71,9.65,,,,,,,,,,,,,,,,
764.068967,3.071012969,2671,25.71,9.65,,,,,,,,,,,,,,,,
765.4100763,3.072327934,2677,25.7,9.65,,,,,,,,,,,,,,,,
766.6381692,3.073807269,2677,25.7,9.65,,,,,,,,,,,,,,,,
767.8630861,3.070191117,2680,25.7,9.65,,,,,,,,,,,,,,,,
769.1517487,3.071670452,2682,25.71,9.65,,,,,,,,,,,,,,,,
770.4606297,3.071999193,2682,25.71,9.65,,,,,,,,,,,,,,,,
771.6851201,3.073971639,2684,25.7,9.65,,,,,,,,,,,,,,,,
772.9215499,3.072327934,2686,25.71,9.65,,,,,,,,,,,,,,,,
774.1816344,3.069862376,2696,25.71,9.65,,,,,,,,,,,,,,,,
775.4197318,3.071506081,2696,25.71,9.65,,,,,,,,,,,,,,,,
776.7059605,3.071999193,2698,25.7,9.65,,,,,,,,,,,,,,,,
777.938198,3.074464751,2698,25.7,9.65,,,,,,,,,,,,,,,,
779.2279995,3.073642898,2700,25.71,9.65,,,,,,,,,,,,,,,,
780.4612447,3.071506081,2702,25.7,9.65,,,,,,,,,,,,,,,,
781.6958913,3.07134171,2698,25.7,9.65,,,,,,,,,,,,,,,,
782.9896169,3.071506081,2700,25.71,9.65,,,,,,,,,,,,,,,,
784.2343218,3.074793492,2702,25.7,9.65,,,,,,,,,,,,,,,,
785.4788716,3.073478527,2695,25.7,9.65,,,,,,,,,,,,,,,,
786.8455341,3.071506081,2696,25.71,9.65,,,,,,,,,,,,,,,,
788.0833138,3.07117734,2700,25.71,9.65,,,,,,,,,,,,,,,,
789.3752936,3.072985416,2706,25.7,9.65,,,,,,,,,,,,,,,,
790.6075367,3.074957862,2704,25.71,9.65,,,,,,,,,,,,,,,,
791.8366884,3.072985416,2716,25.7,9.65,,,,,,,,,,,,,,,,
793.0739837,3.071670452,2716,25.7,9.65,,,,,,,,,,,,,,,,
794.3493562,3.07117734,2716,25.7,9.65,,,,,,,,,,,,,,,,
795.6177911,3.073642898,2720,25.7,9.65,,,,,,,,,,,,,,,,
796.8546637,3.073971639,2718,25.71,9.65,,,,,,,,,,,,,,,,
798.0812308,3.072821045,2720,25.7,9.65,,,,,,,,,,,,,,,,
799.3159161,3.072163563,2724,25.7,9.65,,,,,,,,,,,,,,,,
800.5424653,3.07134171,2734,25.7,9.65,,,,,,,,,,,,,,,,
801.7783395,3.073478527,2731,25.7,9.65,,,,,,,,,,,,,,,,
803.0792255,3.074629121,2731,25.7,9.65,,,,,,,,,,,,,,,,
804.3897286,3.075450974,2731,25.7,9.65,,,,,,,,,,,,,,,,
805.7172147,3.071999193,2734,25.7,9.65,,,,,,,,,,,,,,,,
806.9393986,3.071670452,2734,25.7,9.65,,,,,,,,,,,,,,,,
808.1707418,3.073314157,2738,25.7,9.65,,,,,,,,,,,,,,,,
809.4050298,3.075779715,2738,25.7,9.65,,,,,,,,,,,,,,,,
810.6483552,3.072163563,2742,25.7,9.65,,,,,,,,,,,,,,,,
811.9359916,3.072492304,2742,25.7,9.65,,,,,,,,,,,,,,,,
813.2058065,3.072492304,2745,25.7,9.65,,,,,,,,,,,,,,,,
814.4362915,3.072985416,2745,25.7,9.65,,,,,,,,,,,,,,,,
815.6710366,3.073642898,2745,25.7,9.65,,,,,,,,,,,,,,,,
816.9517806,3.073642898,2745,25.7,9.65,,,,,,,,,,,,,,,,
818.239474,3.072163563,2743,25.71,9.65,,,,,,,,,,,,,,,,
819.5384428,3.071670452,2749,25.7,9.65,,,,,,,,,,,,,,,,
820.7662359,3.07430038,2753,25.7,9.65,,,,,,,,,,,,,,,,
822.0007689,3.073314157,2753,25.7,9.65,,,,,,,,,,,,,,,,
823.3086665,3.073807269,2756,25.7,9.65,,,,,,,,,,,,,,,,
824.6129583,3.073971639,2756,25.7,9.65,,,,,,,,,,,,,,,,
825.8381259,3.072656675,2760,25.7,9.65,,,,,,,,,,,,,,,,
827.0752669,3.074793492,2756,25.7,9.65,,,,,,,,,,,,,,,,
828.3479022,3.074629121,2756,25.7,9.65,,,,,,,,,,,,,,,,
829.7150786,3.073971639,2760,25.7,9.65,,,,,,,,,,,,,,,,
830.9299686,3.073478527,2760,25.7,9.65,,,,,,,,,,,,,,,,
832.1434119,3.07117734,2756,25.7,9.65,,,,,,,,,,,,,,,,
833.4427358,3.073807269,2756,25.7,9.65,,,,,,,,,,,,,,,,
834.6521019,3.075615345,2760,25.7,9.65,,,,,,,,,,,,,,,,
835.9429692,3.072985416,2760,25.7,9.65,,,,,,,,,,,,,,,,
837.1675609,3.07413601,2763,25.7,9.65,,,,,,,,,,,,,,,,
838.4843547,3.071506081,2767,25.7,9.65,,,,,,,,,,,,,,,,
839.7163131,3.074464751,2771,25.7,9.65,,,,,,,,,,,,,,,,
840.9407454,3.075779715,2771,25.7,9.65,,,,,,,,,,,,,,,,
842.2472435,3.074464751,2771,25.7,9.65,,,,,,,,,,,,,,,,
843.5103951,3.073642898,2774,25.7,9.65,,,,,,,,,,,,,,,,
844.8044035,3.071012969,2774,25.7,9.65,,,,,,,,,,,,,,,,
846.0349799,3.075779715,2778,25.7,9.65,,,,,,,,,,,,,,,,
847.3170158,3.076108456,2778,25.7,9.65,,,,,,,,,,,,,,,,
848.5345341,3.07413601,2778,25.7,9.65,,,,,,,,,,,,,,,,
849.8322536,3.073971639,2774,25.7,9.65,,,,,,,,,,,,,,,,
851.1487635,3.071506081,2774,25.7,9.65,,,,,,,,,,,,,,,,
852.3755401,3.074957862,2778,25.7,9.65,,,,,,,,,,,,,,,,
853.6032585,3.076930309,2778,25.7,9.65,,,,,,,,,,,,,,,,
854.8319519,3.075944086,2781,25.7,9.65,,,,,,,,,,,,,,,,
856.0657587,3.074464751,2785,25.7,9.65,,,,,,,,,,,,,,,,
857.292291,3.072985416,2785,25.7,9.65,,,,,,,,,,,,,,,,
858.5202297,3.075615345,2778,25.7,9.65,,,,,,,,,,,,,,,,
859.9198768,3.076437197,2778,25.7,9.65,,,,,,,,,,,,,,,,
861.1408019,3.076272827,2780,25.69,9.65,,,,,,,,,,,,,,,,
862.3827245,3.07430038,2783,25.69,9.65,,,,,,,,,,,,,,,,
863.6823159,3.073478527,2781,25.7,9.65,,,,,,,,,,,,,,,,
864.9909387,3.075779715,2785,25.7,9.65,,,,,,,,,,,,,,,,
866.2362561,3.074793492,2785,25.7,9.65,,,,,,,,,,,,,,,,
867.4566966,3.07430038,2789,25.7,9.65,,,,,,,,,,,,,,,,
868.764244,3.072821045,2792,25.7,9.65,,,,,,,,,,,,,,,,
870.0001916,3.072985416,2796,25.7,9.65,,,,,,,,,,,,,,,,
871.2317498,3.077752162,2800,25.7,9.65,,,,,,,,,,,,,,,,
872.4678496,3.07725905,2800,25.7,9.65,,,,,,,,,,,,,,,,
873.7013082,3.076437197,2807,25.7,9.65,,,,,,,,,,,,,,,,
875.0205206,3.07709468,2810,25.7,9.65,,,,,,,,,,,,,,,,
876.2491624,3.073478527,2810,25.7,9.65,,,,,,,,,,,,,,,,
877.5086917,3.075944086,2814,25.7,9.65,,,,,,,,,,,,,,,,
878.7526839,3.075944086,2810,25.7,9.65,,,,,,,,,,,,,,,,
880.0482746,3.075286603,2810,25.7,9.65,,,,,,,,,,,,,,,,
881.3613225,3.074464751,2807,25.7,9.65,,,,,,,,,,,,,,,,
882.6731979,3.074793492,2807,25.7,9.65,,,,,,,,,,,,,,,,
883.9047485,3.076765938,2810,25.7,9.65,,,,,,,,,,,,,,,,
885.2550376,3.076601568,2814,25.7,9.65,,,,,,,,,,,,,,,,
886.4840624,3.075450974,2818,25.7,9.65,,,,,,,,,,,,,,,,
887.7564544,3.073149786,2825,25.7,9.65,,,,,,,,,,,,,,,,
888.990585,3.073807269,2821,25.7,9.65,,,,,,,,,,,,,,,,
890.2313006,3.078574015,2825,25.7,9.65,,,,,,,,,,,,,,,,
891.490346,3.077587791,2825,25.7,9.65,,,,,,,,,,,,,,,,
892.7327156,3.076437197,2828,25.7,9.65,,,,,,,,,,,,,,,,
894.0280217,3.072821045,2832,25.7,9.65,,,,,,,,,,,,,,,,
895.2878746,3.074629121,2828,25.7,9.65,,,,,,,,,,,,,,,,
896.5201892,3.077916532,2825,25.7,9.65,,,,,,,,,,,,,,,,
897.8061834,3.075944086,2825,25.7,9.65,,,,,,,,,,,,,,,,
899.1272891,3.075615345,2830,25.69,9.65,,,,,,,,,,,,,,,,
900.4052095,3.075450974,2828,25.7,9.65,,,,,,,,,,,,,,,,
901.6697805,3.075615345,2828,25.7,9.65,,,,,,,,,,,,,,,,
902.911117,3.076765938,2830,25.69,9.65,,,,,,,,,,,,,,,,
904.1608396,3.076930309,2830,25.69,9.65,,,,,,,,,,,,,,,,
905.4540985,3.076601568,2830,25.69,9.65,,,,,,,,,,,,,,,,
906.6943804,3.076108456,2828,25.7,9.65,,,,,,,,,,,,,,,,
907.9868972,3.074629121,2832,25.7,9.65,,,,,,,,,,,,,,,,
909.2378897,3.077916532,2828,25.7,9.65,,,,,,,,,,,,,,,,
910.4784405,3.078902756,2832,25.7,9.65,,,,,,,,,,,,,,,,
1183.496507,3.111119393,428,25.68,9.65,,,,,,,,,,,,,,,,
1184.761919,3.162403055,420,25.68,9.65,,,,,,,,,,,,,,,,
1185.999264,3.201194571,420,25.68,9.65,,,,,,,,,,,,,,,,
1187.235409,3.207276294,417,25.68,9.65,,,,,,,,,,,,,,,,
1188.539755,3.216481065,417,25.68,9.65,,,,,,,,,,,,,,,,
1189.870313,3.218124774,424,25.68,9.65,,,,,,,,,,,,,,,,
1191.160102,3.220754709,431,25.68,9.65,,,,,,,,,,,,,,,,
1192.437025,3.22437087,438,25.68,9.65,,,,,,,,,,,,,,,,
1193.705986,3.226672063,464,25.68,9.65,,,,,,,,,,,,,,,,
1194.964127,3.223055902,475,25.68,9.65,,,,,,,,,,,,,,,,
1196.195855,3.220754709,489,25.68,9.65,,,,,,,,,,,,,,,,
1197.492249,3.213193647,496,25.68,9.65,,,,,,,,,,,,,,,,
1198.786549,3.211056825,532,25.68,9.65,,,,,,,,,,,,,,,,
1200.075807,3.20842689,550,25.68,9.65,,,,,,,,,,,,,,,,
1201.312421,3.204153247,572,25.68,9.65,,,,,,,,,,,,,,,,
1202.546199,3.203824505,612,25.68,9.65,,,,,,,,,,,,,,,,
1203.773072,3.197907153,637,25.68,9.65,,,,,,,,,,,,,,,,
1205.06502,3.196263445,659,25.68,9.65,,,,,,,,,,,,,,,,
1206.360157,3.191003577,710,25.68,9.65,,,,,,,,,,,,,,,,
1207.668719,3.188044902,739,25.68,9.65,,,,,,,,,,,,,,,,
1208.905265,3.18574371,767,25.68,9.65,,,,,,,,,,,,,,,,
1210.13345,3.181470068,800,25.68,9.65,,,,,,,,,,,,,,,,
1211.445463,3.178840135,861,25.68,9.65,,,,,,,,,,,,,,,,
1212.759478,3.172594044,890,25.68,9.65,,,,,,,,,,,,,,,,
1214.008796,3.174730865,916,25.68,9.65,,,,,,,,,,,,,,,,
1215.243883,3.173415898,984,25.68,9.65,,,,,,,,,,,,,,,,
1216.534762,3.16963537,1017,25.68,9.65,,,,,,,,,,,,,,,,
1217.825254,3.163718021,1049,25.68,9.65,,,,,,,,,,,,,,,,
1219.110831,3.161909943,1115,25.68,9.65,,,,,,,,,,,,,,,,
1220.445262,3.162074314,1151,25.68,9.65,,,,,,,,,,,,,,,,
1221.672984,3.159937493,1180,25.68,9.65,,,,,,,,,,,,,,,,
1222.916282,3.158951269,1263,25.68,9.65,,,,,,,,,,,,,,,,
1224.208554,3.15714319,1299,25.68,9.65,,,,,,,,,,,,,,,,
1225.525296,3.153855775,1332,25.68,9.65,,,,,,,,,,,,,,,,
1226.8192,3.151883326,1407,25.68,9.65,,,,,,,,,,,,,,,,
1228.114134,3.152869551,1440,25.68,9.65,,,,,,,,,,,,,,,,
1229.353345,3.151390214,1476,25.68,9.65,,,,,,,,,,,,,,,,
1230.702688,3.149253394,1552,25.68,9.65,,,,,,,,,,,,,,,,
1231.939628,3.147445316,1592,25.68,9.65,,,,,,,,,,,,,,,,
1233.225956,3.14613035,1624,25.68,9.65,,,,,,,,,,,,,,,,
1234.470574,3.14843154,1671,25.68,9.65,,,,,,,,,,,,,,,,
1235.710998,3.146787833,1747,25.68,9.65,,,,,,,,,,,,,,,,
1237.03771,3.144157901,1787,25.68,9.65,,,,,,,,,,,,,,,,
1238.280761,3.142678565,1834,25.68,9.65,,,,,,,,,,,,,,,,
1239.59528,3.142514194,1910,25.68,9.65,,,,,,,,,,,,,,,,
1240.841495,3.144157901,1950,25.68,9.65,,,,,,,,,,,,,,,,
1242.089064,3.143664789,1986,25.68,9.65,,,,,,,,,,,,,,,,
1243.384563,3.140706116,2069,25.68,9.65,,,,,,,,,,,,,,,,
1244.631269,3.139884263,2109,25.68,9.65,,,,,,,,,,,,,,,,
1245.874047,3.13922678,2152,25.68,9.65,,,,,,,,,,,,,,,,
1247.131291,3.13939115,2196,25.68,9.65,,,,,,,,,,,,,,,,
1248.410042,3.136596848,2272,25.68,9.65,,,,,,,,,,,,,,,,
1249.673991,3.137254331,2304,25.68,9.65,,,,,,,,,,,,,,,,
1250.909228,3.132816322,2340,25.68,9.65,,,,,,,,,,,,,,,,
1252.158019,3.135774995,2398,25.68,9.65,,,,,,,,,,,,,,,,
1253.40606,3.136103736,2424,25.68,9.65,,,,,,,,,,,,,,,,
1254.730829,3.13692559,2453,25.68,9.65,,,,,,,,,,,,,,,,
1256.0362,3.135117512,2507,25.68,9.65,,,,,,,,,,,,,,,,
1257.293838,3.135117512,2532,25.68,9.65,,,,,,,,,,,,,,,,
1258.529954,3.13232321,2554,25.68,9.65,,,,,,,,,,,,,,,,
1259.774253,3.136268107,2575,25.68,9.65,,,,,,,,,,,,,,,,
1261.060884,3.1346244,2619,25.68,9.65,,,,,,,,,,,,,,,,
1262.305533,3.130515132,2641,25.68,9.65,,,,,,,,,,,,,,,,
1263.624998,3.131994469,2659,25.68,9.65,,,,,,,,,,,,,,,,
1264.86224,3.13232321,2691,25.68,9.65,,,,,,,,,,,,,,,,
1266.113216,3.133802546,2707,25.69,9.65,,,,,,,,,,,,,,,,
1267.355074,3.131008244,2724,25.68,9.65,,,,,,,,,,,,,,,,
1268.70328,3.13232321,2753,25.68,9.65,,,,,,,,,,,,,,,,
1269.944337,3.129528908,2763,25.68,9.65,,,,,,,,,,,,,,,,
1271.19121,3.130186391,2774,25.68,9.65,,,,,,,,,,,,,,,,
1272.490497,3.133145063,2785,25.68,9.65,,,,,,,,,,,,,,,,
1273.78997,3.13002202,2810,25.68,9.65,,,,,,,,,,,,,,,,
1275.102088,3.128542684,2821,25.68,9.65,,,,,,,,,,,,,,,,
1276.489136,3.126898977,2836,25.68,9.65,,,,,,,,,,,,,,,,
1277.79992,3.126734606,2847,25.68,9.65,,,,,,,,,,,,,,,,
1279.025398,3.132980693,2850,25.68,9.65,,,,,,,,,,,,,,,,
1280.383703,3.129857649,2868,25.68,9.65,,,,,,,,,,,,,,,,
1281.61486,3.127885201,2872,25.68,9.65,,,,,,,,,,,,,,,,
1282.841542,3.128049572,2881,25.69,9.65,,,,,,,,,,,,,,,,
1284.074853,3.128542684,2892,25.69,9.65,,,,,,,,,,,,,,,,
1285.365008,3.129364537,2905,25.68,9.65,,,,,,,,,,,,,,,,
1286.659281,3.129364537,2908,25.68,9.65,,,,,,,,,,,,,,,,
1287.907285,3.129035796,2917,25.69,9.65,,,,,,,,,,,,,,,,
1289.156527,3.126570236,2930,25.68,9.65,,,,,,,,,,,,,,,,
1290.392189,3.126570236,2930,25.68,9.65,,,,,,,,,,,,,,,,
1291.669354,3.131336986,2939,25.69,9.65,,,,,,,,,,,,,,,,
1292.889411,3.130350762,2942,25.69,9.65,,,,,,,,,,,,,,,,
1294.191064,3.127720831,2953,25.69,9.65,,,,,,,,,,,,,,,,
1295.47494,3.1250909,2957,25.69,9.65,,,,,,,,,,,,,,,,
1296.772705,3.128213943,2966,25.68,9.65,,,,,,,,,,,,,,,,
1298.010892,3.126734606,2973,25.68,9.65,,,,,,,,,,,,,,,,
1299.315498,3.130679503,2977,25.68,9.65,,,,,,,,,,,,,,,,
1300.549275,3.127227718,2980,25.68,9.65,,,,,,,,,,,,,,,,
1301.829433,3.126241494,2988,25.68,9.65,,,,,,,,,,,,,,,,
1303.106867,3.128213943,2991,25.68,9.65,,,,,,,,,,,,,,,,
1304.405672,3.127720831,2991,25.68,9.65,,,,,,,,,,,,,,,,
1305.720361,3.126077124,2999,25.68,9.65,,,,,,,,,,,,,,,,
1306.93174,3.127063348,2999,25.68,9.65,,,,,,,,,,,,,,,,
1308.177613,3.125748382,3002,25.68,9.65,,,,,,,,,,,,,,,,
1309.405306,3.126734606,3006,25.68,9.65,,,,,,,,,,,,,,,,
1310.715467,3.127885201,3013,25.68,9.65,,,,,,,,,,,,,,,,
1311.941702,3.129364537,3017,25.68,9.65,,,,,,,,,,,,,,,,
1313.210334,3.124269046,3020,25.68,9.65,,,,,,,,,,,,,,,,
1314.49322,3.124433417,3020,25.68,9.65,,,,,,,,,,,,,,,,
1315.719118,3.125912753,3024,25.68,9.65,,,,,,,,,,,,,,,,
1317.012407,3.127392089,3027,25.68,9.65,,,,,,,,,,,,,,,,
1318.236888,3.126405865,3035,25.68,9.65,,,,,,,,,,,,,,,,
1319.548829,3.125748382,3042,25.68,9.65,,,,,,,,,,,,,,,,
1320.776783,3.124104676,3038,25.68,9.65,,,,,,,,,,,,,,,,
1322.05976,3.127227718,3038,25.68,9.65,,,,,,,,,,,,,,,,
1323.287233,3.125419641,3042,25.68,9.65,,,,,,,,,,,,,,,,
1324.534781,3.127227718,3046,25.68,9.65,,,,,,,,,,,,,,,,
1325.76653,3.124104676,3042,25.68,9.65,,,,,,,,,,,,,,,,
1327.159547,3.127063348,3042,25.68,9.65,,,,,,,,,,,,,,,,
1328.430515,3.126241494,3046,25.68,9.65,,,,,,,,,,,,,,,,
1329.654562,3.126405865,3046,25.68,9.65,,,,,,,,,,,,,,,,
1330.93064,3.125912753,3053,25.68,9.65,,,,,,,,,,,,,,,,
1332.190135,3.126077124,3051,25.69,9.65,,,,,,,,,,,,,,,,
1333.472746,3.124597788,3056,25.68,9.65,,,,,,,,,,,,,,,,
1334.765504,3.126898977,3056,25.68,9.65,,,,,,,,,,,,,,,,
1336.000525,3.127063348,3067,25.68,9.65,,,,,,,,,,,,,,,,
1337.262669,3.127720831,3074,25.68,9.65,,,,,,,,,,,,,,,,
1338.561806,3.125748382,3078,25.68,9.65,,,,,,,,,,,,,,,,
1339.830868,3.12525527,3082,25.68,9.65,,,,,,,,,,,,,,,,
1341.134689,3.127392089,3082,25.68,9.65,,,,,,,,,,,,,,,,
1342.383518,3.127227718,3078,25.68,9.65,,,,,,,,,,,,,,,,
1343.626236,3.126077124,3078,25.68,9.65,,,,,,,,,,,,,,,,
1344.855702,3.129857649,3085,25.68,9.65,,,,,,,,,,,,,,,,
1346.090451,3.126241494,3082,25.68,9.65,,,,,,,,,,,,,,,,
1347.379659,3.128378313,3085,25.68,9.65,,,,,,,,,,,,,,,,
1348.656481,3.126405865,3085,25.68,9.65,,,,,,,,,,,,,,,,
1349.886478,3.127227718,3085,25.68,9.65,,,,,,,,,,,,,,,,
1351.199126,3.127063348,3083,25.69,9.65,,,,,,,,,,,,,,,,
1352.494844,3.126241494,3089,25.68,9.65,,,,,,,,,,,,,,,,
1353.794339,3.127720831,3089,25.68,9.65,,,,,,,,,,,,,,,,
1355.038974,3.126241494,3089,25.68,9.65,,,,,,,,,,,,,,,,
1356.388226,3.126405865,3093,25.68,9.65,,,,,,,,,,,,,,,,
1357.692896,3.124597788,3093,25.68,9.65,,,,,,,,,,,,,,,,
1358.921245,3.125419641,3093,25.68,9.65,,,,,,,,,,,,,,,,
1360.151449,3.129364537,3096,25.68,9.65,,,,,,,,,,,,,,,,
1361.382341,3.128707055,3094,25.69,9.65,,,,,,,,,,,,,,,,
1362.629121,3.126570236,3094,25.69,9.65,,,,,,,,,,,,,,,,
1363.866694,3.125419641,3096,25.68,9.65,,,,,,,,,,,,,,,,
1365.181937,3.12755646,3103,25.68,9.65,,,,,,,,,,,,,,,,
1366.413179,3.130350762,3103,25.68,9.65,,,,,,,,,,,,,,,,
1367.700447,3.125584012,3100,25.68,9.65,,,,,,,,,,,,,,,,
1368.93888,3.124762158,3093,25.68,9.65,,,,,,,,,,,,,,,,
1370.187323,3.1250909,3094,25.69,9.65,,,,,,,,,,,,,,,,
1371.479997,3.126241494,3098,25.69,9.65,,,,,,,,,,,,,,,,
1372.70955,3.129693279,3103,25.68,9.65,,,,,,,,,,,,,,,,
1374.009468,3.129364537,3102,25.69,9.65,,,,,,,,,,,,,,,,
1375.232655,3.127720831,3105,25.69,9.65,,,,,,,,,,,,,,,,
1376.498235,3.126077124,3102,25.69,9.65,,,,,,,,,,,,,,,,
1377.827526,3.127063348,3102,25.69,9.65,,,,,,,,,,,,,,,,
1379.060927,3.13002202,3105,25.69,9.65,,,,,,,,,,,,,,,,
1380.299636,3.128871425,3107,25.68,9.65,,,,,,,,,,,,,,,,
1381.534011,3.126570236,3105,25.69,9.65,,,,,,,,,,,,,,,,
1382.810065,3.127063348,3105,25.69,9.65,,,,,,,,,,,,,,,,
1384.108586,3.126734606,3109,25.69,9.65,,,,,,,,,,,,,,,,
1385.335109,3.132158839,3109,25.69,9.65,,,,,,,,,,,,,,,,
1386.650457,3.131008244,3112,25.69,9.65,,,,,,,,,,,,,,,,
1387.936403,3.129200167,3112,25.69,9.65,,,,,,,,,,,,,,,,
1389.261539,3.12755646,3109,25.69,9.65,,,,,,,,,,,,,,,,
1390.558106,3.129364537,3109,25.69,9.65,,,,,,,,,,,,,,,,
1391.777611,3.129364537,3111,25.68,9.65,,,,,,,,,,,,,,,,
1392.99673,3.128707055,3109,25.69,9.65,,,,,,,,,,,,,,,,
1394.232593,3.127392089,3111,25.68,9.65,,,,,,,,,,,,,,,,
1395.509301,3.128049572,3107,25.68,9.65,,,,,,,,,,,,,,,,
1396.809412,3.128049572,3109,25.69,9.65,,,,,,,,,,,,,,,,
1398.030938,3.131008244,3109,25.69,9.65,,,,,,,,,,,,,,,,
1399.266504,3.129693279,3112,25.69,9.65,,,,,,,,,,,,,,,,
1400.488241,3.129035796,3114,25.68,9.65,,,,,,,,,,,,,,,,
1401.733768,3.128213943,3112,25.69,9.65,,,,,,,,,,,,,,,,
1403.003757,3.128707055,3114,25.68,9.65,,,,,,,,,,,,,,,,
1404.236452,3.130843874,3112,25.69,9.65,,,,,,,,,,,,,,,,
1405.479548,3.128213943,3109,25.69,9.65,,,,,,,,,,,,,,,,
1406.711153,3.128707055,3111,25.68,9.65,,,,,,,,,,,,,,,,
1407.945166,3.126734606,3112,25.69,9.65,,,,,,,,,,,,,,,,
1409.282937,3.127227718,3112,25.69,9.65,,,,,,,,,,,,,,,,
1410.521059,3.13002202,3111,25.68,9.65,,,,,,,,,,,,,,,,
1411.766356,3.129364537,3109,25.69,9.65,,,,,,,,,,,,,,,,
1412.990026,3.129035796,3112,25.69,9.65,,,,,,,,,,,,,,,,
1414.311331,3.128049572,3112,25.69,9.65,,,,,,,,,,,,,,,,
1415.545694,3.130186391,3114,25.68,9.65,,,,,,,,,,,,,,,,
